run_id,model_name,dataset_name,subset_scope,seed,block,pair_id,classifier,learning_rate,shared_config_summary,paired_status,paired_failure_reason,teacher_config_name,teacher_row_id,teacher_signal_builder,teacher_status,teacher_failure_reason,teacher_feature_shape,teacher_feature_seconds,teacher_train_eval_seconds,teacher_total_seconds,teacher_train_samples,teacher_val_samples,teacher_test_samples,teacher_train_pos,teacher_val_pos,teacher_test_pos,teacher_learning_rate,teacher_max_epochs,teacher_patience,teacher_best_epoch,teacher_best_validation_pr_auc,teacher_epochs_ran,teacher_early_stopped,teacher_converged,teacher_max_epoch_reached,teacher_pr_auc,teacher_average_precision,teacher_roc_auc,teacher_test_f1,teacher_test_precision,teacher_test_recall,teacher_balanced_accuracy,teacher_tpr_at_1pct_fpr,teacher_fpr_at_95pct_tpr,ours_config_name,ours_row_id,ours_signal_builder,ours_status,ours_failure_reason,ours_feature_shape,ours_feature_seconds,ours_train_eval_seconds,ours_total_seconds,ours_train_samples,ours_val_samples,ours_test_samples,ours_train_pos,ours_val_pos,ours_test_pos,ours_learning_rate,ours_max_epochs,ours_patience,ours_best_epoch,ours_best_validation_pr_auc,ours_epochs_ran,ours_early_stopped,ours_converged,ours_max_epoch_reached,ours_pr_auc,ours_average_precision,ours_roc_auc,ours_test_f1,ours_test_precision,ours_test_recall,ours_balanced_accuracy,ours_tpr_at_1pct_fpr,ours_fpr_at_95pct_tpr,delta_pr_auc,winner_pr_auc,delta_average_precision,winner_average_precision,delta_roc_auc,winner_roc_auc,delta_test_f1,winner_test_f1,delta_test_precision,winner_test_precision,delta_test_recall,winner_test_recall,delta_balanced_accuracy,winner_balanced_accuracy,delta_tpr_at_1pct_fpr,winner_tpr_at_1pct_fpr,delta_fpr_at_95pct_tpr,winner_fpr_at_95pct_tpr,teacher_f1,ours_f1,delta_f1,speedup_or_slowdown
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_sym2_l2,logreg,,"transform=dwt; wavelet=sym2; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=universal_soft; window_mode=global; window_strategy=full; feature_protocol=wavelet_summary_static_pooled; classifier=logreg",success,,A_dwt_sym2_l2::Teacher::logreg,A_dwt_sym2_l2::Teacher,teacher_hidden_dim_signal,success,,7986x60,92.69307380612008,0.11821193317882717,92.81128573929891,4795,1579,1612,192,48,38,,,,,0.4772685842542826,,,,,0.27717703452180775,0.2941183883278926,0.9585869056376646,0.37037037037037035,0.2857142857142857,0.5263157894736842,0.7472747943556477,0.15789473684210525,0.10101651842439645,A_dwt_sym2_l2::Ours::logreg,A_dwt_sym2_l2::Ours,ours_semantic_trace_signal,success,,7986x60,56.513049352914095,0.1229752879589796,56.636024640873075,4795,1579,1612,192,48,38,,,,,0.40392892599524727,,,,,0.28415846735783823,0.3024450428949865,0.9571490670768408,0.32727272727272727,0.25,0.47368421052631576,0.7196883568514679,0.18421052631578946,0.16772554002541296,0.006981432836030477,Ours,0.008326654567093916,Ours,-0.001437838560823801,Teacher,-0.04309764309764308,Teacher,-0.0357142857142857,Teacher,-0.05263157894736842,Teacher,-0.027586437504179773,Teacher,0.02631578947368421,Ours,0.06670902160101651,Teacher,0.37037037037037035,0.32727272727272727,-0.04309764309764308,1.6387323497334394
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_sym4_l2,logreg,,"transform=dwt; wavelet=sym4; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=universal_soft; window_mode=global; window_strategy=full; feature_protocol=wavelet_summary_static_pooled; classifier=logreg",success,,A_dwt_sym4_l2::Teacher::logreg,A_dwt_sym4_l2::Teacher,teacher_hidden_dim_signal,success,,7986x60,109.1127817069646,0.1276562858838588,109.24043799284846,4795,1579,1612,192,48,38,,,,,0.282216373318932,,,,,0.20836796434175425,0.24046723426447686,0.9450611917341002,0.3064516129032258,0.22093023255813954,0.5,0.7287166454891996,0.13157894736842105,0.2020330368487929,A_dwt_sym4_l2::Ours::logreg,A_dwt_sym4_l2::Ours,ours_semantic_trace_signal,success,,7986x60,56.40109574305825,0.09423525910824537,56.495331002166495,4795,1579,1612,192,48,38,,,,,0.4239409618983879,,,,,0.32965014033410095,0.3476923445445911,0.9624155687821841,0.3458646616541353,0.24210526315789474,0.6052631578947368,0.7797599143984485,0.23684210526315788,0.1156289707750953,0.1212821759923467,Ours,0.10722511028011422,Ours,0.017354377048083958,Ours,0.03941304875090951,Ours,0.0211750305997552,Ours,0.10526315789473684,Ours,0.05104326890924893,Ours,0.10526315789473684,Ours,-0.08640406607369759,Ours,0.3064516129032258,0.3458646616541353,0.03941304875090951,1.933618868232833
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_sym6_l2,logreg,,"transform=dwt; wavelet=sym6; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=universal_soft; window_mode=global; window_strategy=full; feature_protocol=wavelet_summary_static_pooled; classifier=logreg",failure,Teacher: DWT level 2 is not feasible for length 36 and wavelet 'sym6'; max level is 1; Ours: DWT level 2 is not feasible for length 36 and wavelet 'sym6'; max level is 1,A_dwt_sym6_l2::Teacher::logreg,A_dwt_sym6_l2::Teacher,teacher_hidden_dim_signal,failure,DWT level 2 is not feasible for length 36 and wavelet 'sym6'; max level is 1,,0.0452016678173095,,0.0452016678173095,,,,,,,,,,,,,,,,,,,,,,,,,A_dwt_sym6_l2::Ours::logreg,A_dwt_sym6_l2::Ours,ours_semantic_trace_signal,failure,DWT level 2 is not feasible for length 36 and wavelet 'sym6'; max level is 1,,0.05002960190176964,,0.05002960190176964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9034984508983397
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_none,logreg,,"transform=none; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=none; window_mode=global; window_strategy=full; feature_protocol=wavelet_summary_static_pooled; classifier=logreg",success,,A_none::Teacher::logreg,A_none::Teacher,teacher_hidden_dim_signal,success,,7986x48,48.244538358878344,0.0831173260230571,48.3276556849014,4795,1579,1612,192,48,38,,,,,0.31513858044661425,,,,,0.2114638845378483,0.22839136519014105,0.935380860028088,0.3,0.19672131147540983,0.631578947368421,0.7846585969370694,0.15789473684210525,0.198856416772554,A_none::Ours::logreg,A_none::Ours,ours_semantic_trace_signal,success,,7986x48,56.419398934114724,0.08141382201574743,56.50081275613047,4795,1579,1612,192,48,38,,,,,0.34049262340155473,,,,,0.23491627462307155,0.25085793330231093,0.9417006620745001,0.34285714285714286,0.26865671641791045,0.47368421052631576,0.7212766668895874,0.13157894736842105,0.13214739517153748,0.023452390085223235,Ours,0.022466568112169877,Ours,0.006319802046412137,Ours,0.04285714285714287,Ours,0.07193540494250061,Ours,-0.15789473684210525,Teacher,-0.06338193004748205,Teacher,-0.02631578947368421,Teacher,-0.06670902160101652,Ours,0.3,0.34285714285714286,0.04285714285714287,0.855344433601227
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_swt_db2_l2,logreg,,"transform=swt; wavelet=db2; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=universal_soft; window_mode=global; window_strategy=full; feature_protocol=wavelet_summary_static_pooled; classifier=logreg",success,,A_swt_db2_l2::Teacher::logreg,A_swt_db2_l2::Teacher,teacher_hidden_dim_signal,success,,7986x60,186.18331967503764,0.11696781706996262,186.3002874921076,4795,1579,1612,192,48,38,,,,,0.37941896623858734,,,,,0.17404798072585237,0.1871653973449453,0.9436735103323748,0.18181818181818182,0.13253012048192772,0.2894736842105263,0.6218651775563433,0.13157894736842105,0.10864040660736976,A_swt_db2_l2::Ours::logreg,A_swt_db2_l2::Ours,ours_semantic_trace_signal,success,,7986x60,56.24013909394853,0.11002049199305475,56.35015958594158,4795,1579,1612,192,48,38,,,,,0.4473973087761564,,,,,0.2963076129189292,0.3114568689813244,0.9508125459773958,0.39622641509433965,0.3088235294117647,0.5526315789473685,0.7613856751153615,0.3157894736842105,0.1645489199491741,0.12225963219307684,Ours,0.1242914716363791,Ours,0.007139035645021052,Ours,0.21440823327615782,Ours,0.176293408929837,Ours,0.26315789473684215,Ours,0.1395204975590182,Ours,0.18421052631578946,Ours,0.05590851334180433,Teacher,0.18181818181818182,0.39622641509433965,0.21440823327615782,3.306118187792788
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_swt_haar_l2,logreg,,"transform=swt; wavelet=haar; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=universal_soft; window_mode=global; window_strategy=full; feature_protocol=wavelet_summary_static_pooled; classifier=logreg",success,,A_swt_haar_l2::Teacher::logreg,A_swt_haar_l2::Teacher,teacher_hidden_dim_signal,success,,7986x60,177.8105952029582,0.12761533609591424,177.93821053905413,4795,1579,1612,192,48,38,,,,,0.4266626935318069,,,,,0.3072043155369921,0.3203440813072455,0.9551762188189661,0.3247863247863248,0.24050632911392406,0.5,0.7309402795425667,0.2631578947368421,0.11181702668360864,A_swt_haar_l2::Ours::logreg,A_swt_haar_l2::Ours,ours_semantic_trace_signal,success,,7986x60,55.96022209711373,0.1056990479119122,56.06592114502564,4795,1579,1612,192,48,38,,,,,0.4305952571303089,,,,,0.25565460927669426,0.27376230204083096,0.9434060054838493,0.3619047619047619,0.2835820895522388,0.5,0.7347522236340533,0.21052631578947367,0.17407878017789072,-0.05154970626029787,Teacher,-0.04658177926641455,Teacher,-0.011770213335116742,Teacher,0.0371184371184371,Ours,0.043075760438314736,Ours,0.0,tie,0.003811944091486663,Ours,-0.05263157894736842,Teacher,0.06226175349428208,Teacher,0.3247863247863248,0.3619047619047619,0.0371184371184371,3.173732044440715
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_swt_sym4_l2,logreg,,"transform=swt; wavelet=sym4; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=universal_soft; window_mode=global; window_strategy=full; feature_protocol=wavelet_summary_static_pooled; classifier=logreg",success,,A_swt_sym4_l2::Teacher::logreg,A_swt_sym4_l2::Teacher,teacher_hidden_dim_signal,success,,7986x60,207.15206258092076,0.12293150089681149,207.27499408181757,4795,1579,1612,192,48,38,,,,,0.3926743748430004,,,,,0.17622722180053743,0.1879685256355869,0.9290777770347087,0.2706766917293233,0.18947368421052632,0.47368421052631576,0.7123821306761184,0.05263157894736842,0.12452350698856417,A_swt_sym4_l2::Ours::logreg,A_swt_sym4_l2::Ours,ours_semantic_trace_signal,success,,7986x60,56.07485270500183,0.10309010604396462,56.177942811045796,4795,1579,1612,192,48,38,,,,,0.4662881038632407,,,,,0.33050401909128346,0.3445743463432292,0.9526182037049422,0.43010752688172044,0.36363636363636365,0.5263157894736842,0.752039724470006,0.2631578947368421,0.18932655654383734,0.15427679729074603,Ours,0.15660582070764228,Ours,0.023540426670233483,Ours,0.15943083515239714,Ours,0.17416267942583732,Ours,0.05263157894736842,Ours,0.03965759379388756,Ours,0.21052631578947367,Ours,0.06480304955527318,Teacher,0.2706766917293233,0.43010752688172044,0.15943083515239714,3.689615242391233
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_wpt_db2_l2,logreg,,"transform=wpt; wavelet=db2; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=not_applicable; window_mode=global; window_strategy=full; feature_protocol=wavelet_summary_static_pooled; classifier=logreg",success,,A_wpt_db2_l2::Teacher::logreg,A_wpt_db2_l2::Teacher,teacher_hidden_dim_signal,success,,7986x66,84.27253307704814,0.12716715596616268,84.3997002330143,4795,1579,1612,192,48,38,,,,,0.33922610974834444,,,,,0.33296220372753726,0.3534568184151356,0.9670801845783454,0.42735042735042733,0.31645569620253167,0.6578947368421053,0.8117936200093627,0.3157894736842105,0.12261753494282084,A_wpt_db2_l2::Ours::logreg,A_wpt_db2_l2::Ours,ours_semantic_trace_signal,success,,7986x66,55.67919087805785,0.1511993759777397,55.83039025403559,4795,1579,1612,192,48,38,,,,,0.4123578388053155,,,,,0.3617494642777053,0.37259345866597193,0.961930716244232,0.3770491803278688,0.27380952380952384,0.6052631578947368,0.7832541964823112,0.2631578947368421,0.1156289707750953,0.02878726055016806,Ours,0.019136640250836334,Ours,-0.0051494683341134495,Teacher,-0.050301247022558504,Teacher,-0.04264617239300783,Teacher,-0.052631578947368474,Teacher,-0.028539423527051522,Teacher,-0.05263157894736842,Teacher,-0.006988564167725531,Ours,0.42735042735042733,0.3770491803278688,-0.050301247022558504,1.5117161074637775
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_wpt_sym4_l2,logreg,,"transform=wpt; wavelet=sym4; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=not_applicable; window_mode=global; window_strategy=full; feature_protocol=wavelet_summary_static_pooled; classifier=logreg",success,,A_wpt_sym4_l2::Teacher::logreg,A_wpt_sym4_l2::Teacher,teacher_hidden_dim_signal,success,,7986x66,103.4579940252006,0.13988558715209365,103.5978796123527,4795,1579,1612,192,48,38,,,,,0.25577155087952635,,,,,0.23202631246935382,0.2517292441657496,0.9526516418110078,0.3333333333333333,0.22033898305084745,0.6842105263157895,0.812880358456497,0.10526315789473684,0.1365946632782719,A_wpt_sym4_l2::Ours::logreg,A_wpt_sym4_l2::Ours,ours_semantic_trace_signal,success,,7986x66,55.400640906067565,0.13725420599803329,55.5378951120656,4795,1579,1612,192,48,38,,,,,0.46591945540901775,,,,,0.3649087303287217,0.38042408593236354,0.9637363739717782,0.4247787610619469,0.32,0.631578947368421,0.7995887112953922,0.34210526315789475,0.13595933926302414,0.13288241785936786,Ours,0.12869484176661394,Ours,0.011084732160770439,Ours,0.09144542772861358,Ours,0.09966101694915255,Ours,-0.052631578947368474,Teacher,-0.013291647161104758,Teacher,0.2368421052631579,Ours,-0.0006353240152477679,Ours,0.3333333333333333,0.4247787610619469,0.09144542772861358,1.865354806899156
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,B,B_direct_raw_sequence__lstm_projected_lr0p0003,lstm_projected_lr0p0003,0.0003,"transform=none; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=none; window_mode=global; window_strategy=full; feature_protocol=raw_sequence; classifier=lstm_projected_lr0p0003; sequence_model=lstm_projected; learning_rate=0.0003",success,,B_direct_raw_sequence__lstm_projected_lr0p0003::Teacher::lstm_projected_lr0p0003,B_direct_raw_sequence__lstm_projected_lr0p0003::Teacher,teacher_hidden_dim_signal,success,,7986x36x4096,14.851001862902194,260.14640489104204,274.99740675394423,4795,1579,1612,192,48,38,0.0003,200,20,81,0.802922127422503,101,true,true,false,0.5997333988677356,0.6061429739342026,0.9820938942018325,0.5892857142857143,0.44594594594594594,0.868421052631579,0.9211863840032101,0.4473684210526316,0.08576874205844981,B_direct_raw_sequence__lstm_projected_lr0p0003::Ours::lstm_projected_lr0p0003,B_direct_raw_sequence__lstm_projected_lr0p0003::Ours,ours_semantic_trace_signal,success,,7986x36x10,41.319111972814426,64.61026291409507,105.9293748869095,4795,1579,1612,192,48,38,0.0003,200,20,28,0.40417927607340887,48,true,true,false,0.4104745767152178,0.4247616439463505,0.9710091620410619,0.4496124031007752,0.31868131868131866,0.7631578947368421,0.86188390289574,0.23684210526315788,0.08894536213468869,-0.18925882215251777,Teacher,-0.18138132998785206,Teacher,-0.01108473216077055,Teacher,-0.1396733111849391,Teacher,-0.12726462726462728,Teacher,-0.10526315789473684,Teacher,-0.05930248110747005,Teacher,-0.2105263157894737,Teacher,0.0031766200762388813,Teacher,0.5892857142857143,0.4496124031007752,-0.1396733111849391,2.5960448369258504
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,B,B_direct_raw_sequence__lstm_projected_lr0p001,lstm_projected_lr0p001,0.001,"transform=none; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=none; window_mode=global; window_strategy=full; feature_protocol=raw_sequence; classifier=lstm_projected_lr0p001; sequence_model=lstm_projected; learning_rate=0.001",success,,B_direct_raw_sequence__lstm_projected_lr0p001::Teacher::lstm_projected_lr0p001,B_direct_raw_sequence__lstm_projected_lr0p001::Teacher,teacher_hidden_dim_signal,success,,7986x36x4096,14.851001862902194,187.75368559989147,202.60468746279366,4795,1579,1612,192,48,38,0.001,200,20,52,0.7568157448643197,72,true,true,false,0.5368614511918353,0.5654260624098909,0.9844011235203638,0.574468085106383,0.48214285714285715,0.7105263157894737,0.8460509596736441,0.6842105263157895,0.06289707750952986,B_direct_raw_sequence__lstm_projected_lr0p001::Ours::lstm_projected_lr0p001,B_direct_raw_sequence__lstm_projected_lr0p001::Ours,ours_semantic_trace_signal,success,,7986x36x10,41.319111972814426,110.60891629499383,151.92802826780826,4795,1579,1612,192,48,38,0.001,200,20,62,0.4531982873195008,82,true,true,false,0.375090047681559,0.39340519916430927,0.9722965291245904,0.5384615384615384,0.42424242424242425,0.7368421052631579,0.8563498963418712,0.34210526315789475,0.09720457433290978,-0.16177140351027625,Teacher,-0.17202086324558163,Teacher,-0.012104594395773383,Teacher,-0.036006546644844595,Teacher,-0.0579004329004329,Teacher,0.02631578947368418,Ours,0.010298936668227121,Ours,-0.34210526315789475,Teacher,0.03430749682337993,Teacher,0.574468085106383,0.5384615384615384,-0.036006546644844595,1.3335570123088551
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,B,B_global_window_stat28_sequence_lstm_projected__lstm_projected_lr0p0003,lstm_projected_lr0p0003,0.0003,"transform=swt; wavelet=db2; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=universal_soft; window_mode=global; window_strategy=full; feature_protocol=window_stat28_sequence; classifier=lstm_projected_lr0p0003; sequence_model=lstm_projected; learning_rate=0.0003",success,,B_global_window_stat28_sequence_lstm_projected__lstm_projected_lr0p0003::Teacher::lstm_projected_lr0p0003,B_global_window_stat28_sequence_lstm_projected__lstm_projected_lr0p0003::Teacher,teacher_hidden_dim_signal,success,,7986x1x114688,1283.9871260540094,651.4200440181885,1935.407170072198,4795,1579,1612,192,48,38,0.0003,200,20,73,0.7145772289983865,93,true,true,false,0.5487612982437247,0.5750356919331788,0.9848525379522504,0.6236559139784946,0.5272727272727272,0.7631578947368421,0.8733197351702,0.6052631578947368,0.0698856416772554,B_global_window_stat28_sequence_lstm_projected__lstm_projected_lr0p0003::Ours::lstm_projected_lr0p0003,B_global_window_stat28_sequence_lstm_projected__lstm_projected_lr0p0003::Ours,ours_semantic_trace_signal,success,,7986x1x280,57.39230092102662,27.440901722060516,84.83320264308713,4795,1579,1612,192,48,38,0.0003,200,20,1,0.21063402604013964,21,true,true,false,0.21035032248502128,0.2291350992926345,0.9240620611248579,0.27932960893854747,0.1773049645390071,0.6578947368421053,0.7920985755366816,0.18421052631578946,0.17407878017789072,-0.3384109757587034,Teacher,-0.3459005926405443,Teacher,-0.06079047682739247,Teacher,-0.34432630503994716,Teacher,-0.3499677627337201,Teacher,-0.10526315789473684,Teacher,-0.08122115963351839,Teacher,-0.42105263157894735,Teacher,0.10419313850063532,Teacher,0.6236559139784946,0.27932960893854747,-0.34432630503994716,22.8142650492037
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,B,B_global_window_stat28_sequence_lstm_projected__lstm_projected_lr0p001,lstm_projected_lr0p001,0.001,"transform=swt; wavelet=db2; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=universal_soft; window_mode=global; window_strategy=full; feature_protocol=window_stat28_sequence; classifier=lstm_projected_lr0p001; sequence_model=lstm_projected; learning_rate=0.001",success,,B_global_window_stat28_sequence_lstm_projected__lstm_projected_lr0p001::Teacher::lstm_projected_lr0p001,B_global_window_stat28_sequence_lstm_projected__lstm_projected_lr0p001::Teacher,teacher_hidden_dim_signal,success,,7986x1x114688,1283.9871260540094,624.3663179199211,1908.3534439739306,4795,1579,1612,192,48,38,0.001,200,20,69,0.7175177060292981,89,true,true,false,0.6685401150358344,0.675779820091316,0.985805523975122,0.5714285714285714,0.49056603773584906,0.6842105263157895,0.8335283889520497,0.6578947368421053,0.06670902160101652,B_global_window_stat28_sequence_lstm_projected__lstm_projected_lr0p001::Ours::lstm_projected_lr0p001,B_global_window_stat28_sequence_lstm_projected__lstm_projected_lr0p001::Ours,ours_semantic_trace_signal,success,,7986x1x280,57.39230092102662,27.47947701998055,84.87177794100717,4795,1579,1612,192,48,38,0.001,200,20,1,0.1984249570456107,21,true,true,false,0.18288447937884317,0.20392470671417876,0.9282585434360997,0.3120567375886525,0.21359223300970873,0.5789473684210527,0.7637430615929914,0.15789473684210525,0.17026683608640406,-0.48565563565699127,Teacher,-0.47185511337713726,Teacher,-0.0575469805390223,Teacher,-0.2593718338399189,Teacher,-0.2769738047261403,Teacher,-0.10526315789473684,Teacher,-0.06978532735905829,Teacher,-0.5,Teacher,0.10355781448538753,Teacher,0.5714285714285714,0.3120567375886525,-0.2593718338399189,22.485135698469666
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,B,B_win12_s6_window_stat28_sequence_lstm_projected__lstm_projected_lr0p0003,lstm_projected_lr0p0003,0.0003,"transform=swt; wavelet=db2; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=universal_soft; window_mode=win12_s6; window_strategy=sliding; window_size=12; stride=6; feature_protocol=window_stat28_sequence; classifier=lstm_projected_lr0p0003; sequence_model=lstm_projected; learning_rate=0.0003",success,,B_win12_s6_window_stat28_sequence_lstm_projected__lstm_projected_lr0p0003::Teacher::lstm_projected_lr0p0003,B_win12_s6_window_stat28_sequence_lstm_projected__lstm_projected_lr0p0003::Teacher,teacher_hidden_dim_signal,success,,7986x5x114688,2232.3528032579925,630.5879060479347,2862.940709305927,4795,1579,1612,192,48,38,0.0003,200,20,27,0.6641124648144913,47,true,true,false,0.48769811443391764,0.4988939414460906,0.9622316591988229,0.47058823529411764,0.375,0.631578947368421,0.8030829933792549,0.4473684210526316,0.3710292249047014,B_win12_s6_window_stat28_sequence_lstm_projected__lstm_projected_lr0p0003::Ours::lstm_projected_lr0p0003,B_win12_s6_window_stat28_sequence_lstm_projected__lstm_projected_lr0p0003::Ours,ours_semantic_trace_signal,success,,7986x5x280,57.22121930401772,43.51922993501648,100.7404492390342,4795,1579,1612,192,48,38,0.0003,200,20,12,0.3327416620773455,32,true,true,false,0.2246381710891663,0.2345780322746798,0.8605129405470474,0.3037974683544304,0.2926829268292683,0.3157894736842105,0.6486825386210124,0.3157894736842105,0.3684879288437103,-0.26305994334475136,Teacher,-0.2643159091714108,Teacher,-0.10171871865177551,Teacher,-0.16679076693968725,Teacher,-0.08231707317073172,Teacher,-0.3157894736842105,Teacher,-0.1544004547582425,Teacher,-0.13157894736842107,Teacher,-0.0025412960609911273,Ours,0.47058823529411764,0.3037974683544304,-0.16679076693968725,28.418978979464537
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,B,B_win12_s6_window_stat28_sequence_lstm_projected__lstm_projected_lr0p001,lstm_projected_lr0p001,0.001,"transform=swt; wavelet=db2; level=2; cwt_scales=[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]; threshold=universal_soft; window_mode=win12_s6; window_strategy=sliding; window_size=12; stride=6; feature_protocol=window_stat28_sequence; classifier=lstm_projected_lr0p001; sequence_model=lstm_projected; learning_rate=0.001",success,,B_win12_s6_window_stat28_sequence_lstm_projected__lstm_projected_lr0p001::Teacher::lstm_projected_lr0p001,B_win12_s6_window_stat28_sequence_lstm_projected__lstm_projected_lr0p001::Teacher,teacher_hidden_dim_signal,success,,7986x5x114688,2232.3528032579925,481.1065060920082,2713.4593093500007,4795,1579,1612,192,48,38,0.001,200,20,15,0.6476492988419376,35,true,true,false,0.48717142002492636,0.4988848274,0.9755901825720591,0.449438202247191,0.39215686274509803,0.5263157894736842,0.7533103725005015,0.42105263157894735,0.10673443456162643,B_win12_s6_window_stat28_sequence_lstm_projected__lstm_projected_lr0p001::Ours::lstm_projected_lr0p001,B_win12_s6_window_stat28_sequence_lstm_projected__lstm_projected_lr0p001::Ours,ours_semantic_trace_signal,success,,7986x5x280,57.22121930401772,31.973300968063995,89.19452027208172,4795,1579,1612,192,48,38,0.001,200,20,3,0.24698068716623345,23,true,true,false,0.27087779804831613,0.2782008644096373,0.8609810740319668,0.2553191489361702,0.21428571428571427,0.3157894736842105,0.6439176085066542,0.23684210526315788,0.3684879288437103,-0.21629362197661023,Teacher,-0.2206839629903627,Teacher,-0.11460910854009232,Teacher,-0.1941190533110208,Teacher,-0.17787114845938376,Teacher,-0.21052631578947367,Teacher,-0.10939276399384723,Teacher,-0.18421052631578946,Teacher,0.26175349428208383,Teacher,0.449438202247191,0.2553191489361702,-0.1941190533110208,30.421816285045097
